"Sdate","Cosit","Study","Period","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag Text","Setup","#Bins","Bins"
2019-08-01 00:00:00,="000010100042",1,60,1,"Northbound Lane 1",1,"North",0,8192,"Checked",32426,0
2019-08-01 00:00:00,="000010100042",1,60,2,"Northbound Lane 2",1,"North",139,8192,"Checked",32426,0
2019-08-01 00:00:00,="000010100042",1,60,3,"Northbound Lane 3",1,"North",208,8192,"Checked",32426,0
2019-08-01 00:00:00,="000010100042",1,60,4,"Northbound Lane 4",1,"North",72,8192,"Checked",32426,0
2019-08-01 00:00:00,="000010100042",1,60,5,"Southbound Lane 1",2,"South",102,8192,"Checked",32426,0
2019-08-01 00:00:00,="000010100042",1,60,6,"Southbound Lane 2",2,"South",134,8192,"Checked",32426,0
2019-08-01 00:00:00,="000010100042",1,60,7,"Southbound Lane 3",2,"South",14,8192,"Checked",32426,0
2019-08-01 00:00:00,="000010100042",1,60,8,"Southbound Lane 4",2,"South",0,8192,"Checked",32426,0
2019-08-01 01:00:00,="000010100042",1,60,1,"Northbound Lane 1",1,"North",0,8192,"Checked",32426,0
2019-08-01 01:00:00,="000010100042",1,60,2,"Northbound Lane 2",1,"North",95,8192,"Checked",32426,0
2019-08-01 01:00:00,="000010100042",1,60,3,"Northbound Lane 3",1,"North",138,8192,"Checked",32426,0
2019-08-01 01:00:00,="000010100042",1,60,4,"Northbound Lane 4",1,"North",33,8192,"Checked",32426,0
2019-08-01 01:00:00,="000010100042",1,60,5,"Southbound Lane 1",2,"South",44,8192,"Checked",32426,0
2019-08-01 01:00:00,="000010100042",1,60,6,"Southbound Lane 2",2,"South",74,8192,"Checked",32426,0
2019-08-01 01:00:00,="000010100042",1,60,7,"Southbound Lane 3",2,"South",4,8192,"Checked",32426,0
2019-08-01 01:00:00,="000010100042",1,60,8,"Southbound Lane 4",2,"South",0,8192,"Checked",32426,0
2019-08-01 02:00:00,="000010100042",1,60,1,"Northbound Lane 1",1,"North",0,8192,"Checked",32426,0
2019-08-01 02:00:00,="000010100042",1,60,2,"Northbound Lane 2",1,"North",69,8192,"Checked",32426,0
2019-08-01 02:00:00,="000010100042",1,60,3,"Northbound Lane 3",1,"North",85,8192,"Checked",32426,0
2019-08-01 02:00:00,="000010100042",1,60,4,"Northbound Lane 4",1,"North",25,8192,"Checked",32426,0
2019-08-01 02:00:00,="000010100042",1,60,5,"Southbound Lane 1",2,"South",24,8192,"Checked",32426,0
2019-08-01 02:00:00,="000010100042",1,60,6,"Southbound Lane 2",2,"South",54,8192,"Checked",32426,0
2019-08-01 02:00:00,="000010100042",1,60,7,"Southbound Lane 3",2,"South",0,8192,"Checked",32426,0
2019-08-01 02:00:00,="000010100042",1,60,8,"Southbound Lane 4",2,"South",0,8192,"Checked",32426,0
2019-08-01 03:00:00,="000010100042",1,60,1,"Northbound Lane 1",1,"North",1,8192,"Checked",32426,0
2019-08-01 03:00:00,="000010100042",1,60,2,"Northbound Lane 2",1,"North",40,8192,"Checked",32426,0
2019-08-01 03:00:00,="000010100042",1,60,3,"Northbound Lane 3",1,"North",49,8192,"Checked",32426,0
2019-08-01 03:00:00,="000010100042",1,60,4,"Northbound Lane 4",1,"North",13,8192,"Checked",32426,0
2019-08-01 03:00:00,="000010100042",1,60,5,"Southbound Lane 1",2,"South",65,8192,"Checked",32426,0
2019-08-01 03:00:00,="000010100042",1,60,6,"Southbound Lane 2",2,"South",96,8192,"Checked",32426,0
2019-08-01 03:00:00,="000010100042",1,60,7,"Southbound Lane 3",2,"South",5,8192,"Checked",32426,0
2019-08-01 03:00:00,="000010100042",1,60,8,"Southbound Lane 4",2,"South",0,8192,"Checked",32426,0
2019-08-01 04:00:00,="000010100042",1,60,1,"Northbound Lane 1",1,"North",0,8192,"Checked",32426,0
2019-08-01 04:00:00,="000010100042",1,60,2,"Northbound Lane 2",1,"North",37,8192,"Checked",32426,0
2019-08-01 04:00:00,="000010100042",1,60,3,"Northbound Lane 3",1,"North",52,8192,"Checked",32426,0
2019-08-01 04:00:00,="000010100042",1,60,4,"Northbound Lane 4",1,"North",10,8192,"Checked",32426,0
2019-08-01 04:00:00,="000010100042",1,60,5,"Southbound Lane 1",2,"South",218,8192,"Checked",32426,0
2019-08-01 04:00:00,="000010100042",1,60,6,"Southbound Lane 2",2,"South",212,8192,"Checked",32426,0
2019-08-01 04:00:00,="000010100042",1,60,7,"Southbound Lane 3",2,"South",46,8192,"Checked",32426,0
2019-08-01 04:00:00,="000010100042",1,60,8,"Southbound Lane 4",2,"South",0,8192,"Checked",32426,0
2019-08-01 05:00:00,="000010100042",1,60,1,"Northbound Lane 1",1,"North",0,8192,"Checked",32426,0
2019-08-01 05:00:00,="000010100042",1,60,2,"Northbound Lane 2",1,"North",94,8192,"Checked",32426,0
2019-08-01 05:00:00,="000010100042",1,60,3,"Northbound Lane 3",1,"North",120,8192,"Checked",32426,0
2019-08-01 05:00:00,="000010100042",1,60,4,"Northbound Lane 4",1,"North",39,8192,"Checked",32426,0
2019-08-01 05:00:00,="000010100042",1,60,5,"Southbound Lane 1",2,"South",750,8192,"Checked",32426,0
2019-08-01 05:00:00,="000010100042",1,60,6,"Southbound Lane 2",2,"South",532,8192,"Checked",32426,0
2019-08-01 05:00:00,="000010100042",1,60,7,"Southbound Lane 3",2,"South",539,8192,"Checked",32426,0
2019-08-01 05:00:00,="000010100042",1,60,8,"Southbound Lane 4",2,"South",0,8192,"Checked",32426,0
2019-08-01 06:00:00,="000010100042",1,60,1,"Northbound Lane 1",1,"North",0,8192,"Checked",32426,0
2019-08-01 06:00:00,="000010100042",1,60,2,"Northbound Lane 2",1,"North",239,8192,"Checked",32426,0
2019-08-01 06:00:00,="000010100042",1,60,3,"Northbound Lane 3",1,"North",299,8192,"Checked",32426,0
2019-08-01 06:00:00,="000010100042",1,60,4,"Northbound Lane 4",1,"North",100,8192,"Checked",32426,0
2019-08-01 06:00:00,="000010100042",1,60,5,"Southbound Lane 1",2,"South",1457,8192,"Checked",32426,0
2019-08-01 06:00:00,="000010100042",1,60,6,"Southbound Lane 2",2,"South",1044,8192,"Checked",32426,0
2019-08-01 06:00:00,="000010100042",1,60,7,"Southbound Lane 3",2,"South",1728,8192,"Checked",32426,0
2019-08-01 06:00:00,="000010100042",1,60,8,"Southbound Lane 4",2,"South",0,8192,"Checked",32426,0
2019-08-01 07:00:00,="000010100042",1,60,1,"Northbound Lane 1",1,"North",0,8192,"Checked",32426,0
2019-08-01 07:00:00,="000010100042",1,60,2,"Northbound Lane 2",1,"North",341,8192,"Checked",32426,0
2019-08-01 07:00:00,="000010100042",1,60,3,"Northbound Lane 3",1,"North",393,8192,"Checked",32426,0
2019-08-01 07:00:00,="000010100042",1,60,4,"Northbound Lane 4",1,"North",151,8192,"Checked",32426,0
2019-08-01 07:00:00,="000010100042",1,60,5,"Southbound Lane 1",2,"South",1657,8192,"Checked",32426,0
2019-08-01 07:00:00,="000010100042",1,60,6,"Southbound Lane 2",2,"South",1164,8192,"Checked",32426,0
2019-08-01 07:00:00,="000010100042",1,60,7,"Southbound Lane 3",2,"South",2000,8192,"Checked",32426,0
2019-08-01 07:00:00,="000010100042",1,60,8,"Southbound Lane 4",2,"South",0,8192,"Checked",32426,0
